songfilename,SongName,Speed,Condition,fileblock,testdurationsec,CategoryType,NumOne,NumTwo,Correct,Incorrect1,Incorrect2,Incorrect3,musicTypeLoop.thisRepN,musicTypeLoop.thisTrialN,musicTypeLoop.thisN,musicTypeLoop.thisIndex,trialsMath.thisRepN,trialsMath.thisTrialN,trialsMath.thisN,trialsMath.thisIndex,partInfoImage.started,partinfomouse.started,partinfomouse.x,partinfomouse.y,partinfomouse.leftButton,partinfomouse.midButton,partinfomouse.rightButton,partInfoImage_2.started,partinfomouse_2.started,consentBox.started,partinfomouse_2.x,partinfomouse_2.y,partinfomouse_2.leftButton,partinfomouse_2.midButton,partinfomouse_2.rightButton,partinfomouse_2.clicked_name,partInfoImage_3.started,partinfomouse_3.started,partinfomouse_3.x,partinfomouse_3.y,partinfomouse_3.leftButton,partinfomouse_3.midButton,partinfomouse_3.rightButton,partInfoImage_4.started,partinfomouse_4.started,partinfomouse_4.x,partinfomouse_4.y,partinfomouse_4.leftButton,partinfomouse_4.midButton,partinfomouse_4.rightButton,question.started,ansOne.started,ansTwo.started,ansThree.started,ansFour.started,mouseclickResponse.started,debuginfo.started,correctClick,mouseclickResponse.x,mouseclickResponse.y,mouseclickResponse.leftButton,mouseclickResponse.midButton,mouseclickResponse.rightButton,mouseclickResponse.clicked_name,text.started,partInfoImage_5.started,partinfomouse_5.started,partinfomouse_5.x,partinfomouse_5.y,partinfomouse_5.leftButton,partinfomouse_5.midButton,partinfomouse_5.rightButton,partInfoImage_6.started,partinfomouse_6.started,partinfomouse_6.x,partinfomouse_6.y,partinfomouse_6.leftButton,partinfomouse_6.midButton,partinfomouse_6.rightButton,session,date,expName,psychopyVersion,frameRate,
music\active\vocals\Someone Like You (90) (Chorus Vocals) by Poison Beaches.wav,someone like you,active,vocals,2,90,multiply,5,18,90,92,100,96,0,7,7,1,0,25,25,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.705126599998,833.705126599998,833.705126599998,833.705126599998,833.705126599998,0.008827599998767255,833.705126599998,True,-0.31555555555555553,-0.4,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\active\vocals\Someone Like You (90) (Chorus Vocals) by Poison Beaches.wav,someone like you,active,vocals,2,90,multiply,10,2,20,30,21,25,0,7,7,1,0,26,26,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.9860812999977,839.9860812999977,839.9860812999977,839.9860812999977,839.9860812999977,0.00893749999886495,839.9860812999977,True,-0.11444444444444445,-0.3977777777777778,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\active\vocals\Someone Like You (90) (Chorus Vocals) by Poison Beaches.wav,someone like you,active,vocals,2,90,add,43,28,71,75,77,81,0,7,7,1,0,27,27,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.3345574999985,842.3345574999985,842.3345574999985,842.3345574999985,842.3345574999985,0.00882629999978235,842.3345574999985,True,-0.11444444444444445,-0.3977777777777778,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,multiply,10,18,180,183,184,187,0,8,8,2,0,0,0,80,,,,,,,,,,,,,,,,,,,,,,,,852.365089699997,0.07950040000287117,0.017777777777777778,-0.042222222222222223,1,0,0,854.940294699998,854.940294699998,854.940294699998,854.940294699998,854.940294699998,0.029734799998550443,854.940294699998,True,0.08,-0.3988888888888889,1,0,0,ansThree,847.2965837999982,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,add,43,22,65,66,71,67,0,8,8,2,0,1,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.0594213999975,858.0594213999975,858.0594213999975,858.0594213999975,858.0594213999975,0.008697699999174802,858.0594213999975,True,0.09888888888888889,-0.4077777777777778,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,add,50,50,100,101,102,107,0,8,8,2,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.2571348999991,864.2571348999991,864.2571348999991,864.2571348999991,864.2571348999991,0.00970670000242535,864.2571348999991,True,0.09888888888888889,-0.4077777777777778,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,multiply,10,2,20,27,26,24,0,8,8,2,0,3,3,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.4401911999994,865.4401911999994,865.4401911999994,865.4401911999994,865.4401911999994,0.008676099998410791,865.4401911999994,True,-0.3055555555555556,-0.4088888888888889,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,multiply,2,2,4,7,9,5,0,8,8,2,0,4,4,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.4386831999982,867.4386831999982,867.4386831999982,867.4386831999982,867.4386831999982,0.008518700000422541,867.4386831999982,True,0.10444444444444445,-0.3977777777777778,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,multiply,5,2,10,11,17,21,0,8,8,2,0,5,5,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.1390520999994,869.1390520999994,869.1390520999994,869.1390520999994,869.1390520999994,0.00898360000064713,869.1390520999994,True,-0.09555555555555556,-0.4077777777777778,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,subtract,43,25,18,21,25,19,0,8,8,2,0,6,6,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.737852299997,870.737852299997,870.737852299997,870.737852299997,870.737852299997,0.00882400000045891,870.737852299997,True,-0.09666666666666666,-0.40555555555555556,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,add,50,25,75,80,77,85,0,8,8,2,0,7,7,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.9025731000002,876.9025731000002,876.9025731000002,876.9025731000002,876.9025731000002,0.00843670000176644,876.9025731000002,True,-0.30444444444444446,-0.4022222222222222,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,multiply,10,2,20,25,30,25,0,8,8,2,0,8,8,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.4315814999973,880.4315814999973,880.4315814999973,880.4315814999973,880.4315814999973,0.008480500000587199,880.4315814999973,True,-0.10777777777777778,-0.4022222222222222,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,subtract,53,49,4,6,11,9,0,8,8,2,0,9,9,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.9990617999974,881.9990617999974,881.9990617999974,881.9990617999974,881.9990617999974,0.00924509999822476,881.9990617999974,True,-0.30333333333333334,-0.4022222222222222,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,subtract,50,50,0,7,5,8,0,8,8,2,0,10,10,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.1113670999985,890.1113670999985,890.1113670999985,890.1113670999985,890.1113670999985,0.00839089999863063,890.1113670999985,True,-0.10555555555555556,-0.39666666666666667,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,multiply,2,21,42,49,44,48,0,8,8,2,0,11,11,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.7274985999975,891.7274985999975,891.7274985999975,891.7274985999975,891.7274985999975,0.009138199999142671,891.7274985999975,True,0.09888888888888889,-0.4,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,multiply,12,10,120,124,123,128,0,8,8,2,0,12,12,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.992267499998,894.992267499998,894.992267499998,894.992267499998,894.992267499998,0.008945500001573237,894.992267499998,True,-0.10666666666666667,-0.3988888888888889,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,add,54,49,103,109,111,106,0,8,8,2,0,13,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.5605431000004,896.5605431000004,896.5605431000004,896.5605431000004,896.5605431000004,0.009515100002317922,896.5605431000004,True,-0.28555555555555556,-0.40444444444444444,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,subtract,49,28,21,24,11,29,0,8,8,2,0,14,14,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.8891180999999,900.8891180999999,900.8891180999999,900.8891180999999,900.8891180999999,0.00865440000052331,900.8891180999999,True,0.08888888888888889,-0.4022222222222222,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,multiply,10,12,120,125,126,128,0,8,8,2,0,15,15,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.8222734999981,905.8222734999981,905.8222734999981,905.8222734999981,905.8222734999981,0.00912640000024112,905.8222734999981,True,-0.31,-0.39444444444444443,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,multiply,18,10,180,190,184,182,0,8,8,2,0,16,16,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.6863446999996,907.6863446999996,907.6863446999996,907.6863446999996,907.6863446999996,0.008863700000802055,907.6863446999996,True,0.11333333333333333,-0.39222222222222225,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,multiply,10,21,210,216,215,219,0,8,8,2,0,17,17,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.4197573999991,909.4197573999991,909.4197573999991,909.4197573999991,909.4197573999991,0.009151700000074925,909.4197573999991,True,0.1,-0.4066666666666667,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,multiply,12,10,120,125,127,121,0,8,8,2,0,18,18,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.8012989999988,910.8012989999988,910.8012989999988,910.8012989999988,910.8012989999988,0.008747699997911695,910.8012989999988,True,0.1,-0.4066666666666667,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,subtract,50,25,25,31,32,29,0,8,8,2,0,19,19,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.4676145999983,912.4676145999983,912.4676145999983,912.4676145999983,912.4676145999983,0.008920099997340003,912.4676145999983,True,-0.2833333333333333,-0.41,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,subtract,28,28,0,3,5,3,0,8,8,2,0,20,20,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.2153988999999,915.2153988999999,915.2153988999999,915.2153988999999,915.2153988999999,0.008770800002821488,915.2153988999999,True,-0.3055555555555556,-0.4,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,multiply,2,10,20,23,21,25,0,8,8,2,0,21,21,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.865643699999,916.865643699999,916.865643699999,916.865643699999,916.865643699999,0.009321599998656893,916.865643699999,True,-0.08666666666666667,-0.3988888888888889,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,multiply,10,12,120,128,130,122,0,8,8,2,0,22,22,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.5652886999997,918.5652886999997,918.5652886999997,918.5652886999997,918.5652886999997,0.008791000000201166,918.5652886999997,True,-0.30444444444444446,-0.4088888888888889,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,multiply,12,10,120,124,125,126,0,8,8,2,0,23,23,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.9131316999992,920.9131316999992,920.9131316999992,920.9131316999992,920.9131316999992,0.008893599999282742,920.9131316999992,True,-0.09222222222222222,-0.40444444444444444,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,multiply,12,10,120,126,122,127,0,8,8,2,0,24,24,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.510250299998,922.510250299998,922.510250299998,922.510250299998,922.510250299998,0.0066916999967361335,922.510250299998,True,0.10333333333333333,-0.3977777777777778,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,multiply,10,2,20,21,22,28,0,8,8,2,0,25,25,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.5290800000002,924.5290800000002,924.5290800000002,924.5290800000002,924.5290800000002,0.008776300001045456,924.5290800000002,True,-0.11,-0.4066666666666667,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,multiply,2,12,24,28,31,32,0,8,8,2,0,26,26,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926.0443903999985,926.0443903999985,926.0443903999985,926.0443903999985,926.0443903999985,0.009207299997797236,926.0443903999985,True,-0.29777777777777775,-0.4066666666666667,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,multiply,21,2,42,45,44,45,0,8,8,2,0,27,27,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929.3422823000001,929.3422823000001,929.3422823000001,929.3422823000001,929.3422823000001,0.008836599998176098,929.3422823000001,True,-0.11,-0.40555555555555556,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,add,50,22,72,74,78,74,0,8,8,2,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.5410556999996,932.5410556999996,932.5410556999996,932.5410556999996,932.5410556999996,0.009103500000492204,932.5410556999996,True,-0.2833333333333333,-0.40555555555555556,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,subtract,54,49,5,12,7,6,0,8,8,2,0,29,29,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.3058495000005,935.3058495000005,935.3058495000005,935.3058495000005,935.3058495000005,0.008884099999704631,935.3058495000005,True,0.09333333333333334,-0.39555555555555555,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,multiply,2,5,10,15,18,17,0,8,8,2,0,30,30,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937.7711323000003,937.7711323000003,937.7711323000003,937.7711323000003,937.7711323000003,0.00855270000101882,937.7711323000003,True,-0.2966666666666667,-0.4066666666666667,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,add,53,50,103,105,107,111,0,8,8,2,0,31,31,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.8210032999996,939.8210032999996,939.8210032999996,939.8210032999996,939.8210032999996,0.00946480000129668,939.8210032999996,True,-0.2922222222222222,-0.40555555555555556,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,add,22,22,44,52,49,52,0,8,8,2,0,32,32,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.870266599999,941.870266599999,941.870266599999,941.870266599999,941.870266599999,0.009106599998631282,941.870266599999,True,-0.10666666666666667,-0.4088888888888889,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,add,53,50,103,105,107,111,0,9,9,7,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,948.6177529999986,0.06130969999867375,0.06666666666666667,-0.14888888888888888,1,0,0,950.1161807999997,950.1161807999997,950.1161807999997,950.1161807999997,950.1161807999997,0.03248100000200793,950.1161807999997,True,-0.10444444444444445,-0.40444444444444444,1,0,0,ansTwo,943.5661327999987,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,multiply,18,5,90,98,96,97,0,9,9,7,0,1,1,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.6619422999975,954.6619422999975,954.6619422999975,954.6619422999975,954.6619422999975,0.008365500001673354,954.6619422999975,True,-0.3011111111111111,-0.3977777777777778,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,add,48,43,91,93,92,96,0,9,9,7,0,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.7610079999977,961.7610079999977,961.7610079999977,961.7610079999977,961.7610079999977,0.00882879999699071,961.7610079999977,True,0.10777777777777778,-0.41,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,multiply,2,10,20,22,23,30,0,9,9,7,0,3,3,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.3240845,965.3240845,965.3240845,965.3240845,965.3240845,0.008050700002058875,965.3240845,True,-0.10444444444444445,-0.40444444444444444,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,multiply,2,12,24,28,31,32,0,9,9,7,0,4,4,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.9246007000002,966.9246007000002,966.9246007000002,966.9246007000002,966.9246007000002,0.009040699998877244,966.9246007000002,True,0.1,-0.39666666666666667,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,subtract,53,50,3,6,11,10,0,9,9,7,0,5,5,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.5064194999977,968.5064194999977,968.5064194999977,968.5064194999977,968.5064194999977,0.008971899998869048,968.5064194999977,True,-0.10111111111111111,-0.39222222222222225,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,multiply,10,12,120,125,126,128,0,9,9,7,0,6,6,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970.1076054000005,970.1076054000005,970.1076054000005,970.1076054000005,970.1076054000005,0.008940699997765478,970.1076054000005,True,0.11,-0.39555555555555555,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,multiply,12,10,120,124,123,128,0,9,9,7,0,7,7,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971.6058986999997,971.6058986999997,971.6058986999997,971.6058986999997,971.6058986999997,0.008626799997728085,971.6058986999997,True,-0.30444444444444446,-0.4,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,subtract,28,28,0,3,5,3,0,9,9,7,0,8,8,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.2050046999975,973.2050046999975,973.2050046999975,973.2050046999975,973.2050046999975,0.008783999997831415,973.2050046999975,True,0.09333333333333334,-0.3977777777777778,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,add,50,28,78,86,85,88,0,9,9,7,0,9,9,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.7041121999973,974.7041121999973,974.7041121999973,974.7041121999973,974.7041121999973,0.008933799999795156,974.7041121999973,True,-0.3022222222222222,-0.39666666666666667,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,subtract,43,28,15,22,21,19,0,9,9,7,0,10,10,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979.6679860000004,979.6679860000004,979.6679860000004,979.6679860000004,979.6679860000004,0.008887899999535875,979.6679860000004,True,-0.09888888888888889,-0.39555555555555555,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,subtract,44,43,1,4,2,6,0,9,9,7,0,11,11,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.6318275999984,986.6318275999984,986.6318275999984,986.6318275999984,986.6318275999984,0.008964799999375828,986.6318275999984,True,-0.3,-0.4022222222222222,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,add,22,22,44,52,49,52,0,9,9,7,0,12,12,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.8629234999971,989.8629234999971,989.8629234999971,989.8629234999971,989.8629234999971,0.008803499997156905,989.8629234999971,True,0.09666666666666666,-0.40444444444444444,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,multiply,2,21,42,49,44,48,0,9,9,7,0,13,13,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.3453346999995,991.3453346999995,991.3453346999995,991.3453346999995,991.3453346999995,0.00862059999781195,991.3453346999995,True,-0.3022222222222222,-0.40444444444444444,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-01_15h27.43.086,musicalMathTest,2022.2.0,59.95998270690761,
