songfilename,SongName,Speed,Condition,fileblock,testdurationsec,songCondFile,CategoryType,NumOne,NumTwo,Correct,Incorrect1,Incorrect2,Incorrect3,musicTypeLoop.thisRepN,musicTypeLoop.thisTrialN,musicTypeLoop.thisN,musicTypeLoop.thisIndex,trialsMath.thisRepN,trialsMath.thisTrialN,trialsMath.thisN,trialsMath.thisIndex,partInfoImage.started,partinfomouse.started,partinfomouse.x,partinfomouse.y,partinfomouse.leftButton,partinfomouse.midButton,partinfomouse.rightButton,partInfoImage_2.started,partinfomouse_2.started,consentBox.started,partinfomouse_2.x,partinfomouse_2.y,partinfomouse_2.leftButton,partinfomouse_2.midButton,partinfomouse_2.rightButton,partinfomouse_2.clicked_name,partInfoImage_3.started,partinfomouse_3.started,partinfomouse_3.x,partinfomouse_3.y,partinfomouse_3.leftButton,partinfomouse_3.midButton,partinfomouse_3.rightButton,partInfoImage_4.started,partinfomouse_4.started,partinfomouse_4.x,partinfomouse_4.y,partinfomouse_4.leftButton,partinfomouse_4.midButton,partinfomouse_4.rightButton,question.started,ansOne.started,ansTwo.started,ansThree.started,ansFour.started,mouseclickResponse.started,debuginfo.started,correctClick,mouseclickResponse.x,mouseclickResponse.y,mouseclickResponse.leftButton,mouseclickResponse.midButton,mouseclickResponse.rightButton,mouseclickResponse.clicked_name,text.started,text.stopped,partInfoImage_5.started,partinfomouse_5.started,partinfomouse_5.x,partinfomouse_5.y,partinfomouse_5.leftButton,partinfomouse_5.midButton,partinfomouse_5.rightButton,partInfoImage_6.started,partinfomouse_6.started,partinfomouse_6.x,partinfomouse_6.y,partinfomouse_6.leftButton,partinfomouse_6.midButton,partinfomouse_6.rightButton,session,date,expName,psychopyVersion,frameRate
music\silence.wav,silent,silent,silent,1,90,A,add,46,44,90,95,100,91,0,6,6,4,0,31,31,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.862768,704.862768,704.862768,704.862768,704.862768,0.0040262,704.862768,TRUE,-0.112962963,-0.396296296,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,subtract,54,13,41,49,42,45,0,6,6,4,0,32,32,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.7294485,707.7294485,707.7294485,707.7294485,707.7294485,0.004203,707.7294485,TRUE,-0.292592593,-0.401851852,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,subtract,44,44,0,5,3,1,0,6,6,4,0,33,33,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.7961365,709.7961365,709.7961365,709.7961365,709.7961365,0.00394,709.7961365,TRUE,-0.297222222,-0.403703704,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,subtract,52,51,1,8,7,9,0,7,7,8,0,0,0,58,,,,,,,,,,,,,,,,,,,,,,,,716.8462021,0.0034701,0.047222222,-0.211111111,1,0,0,718.0462452,718.0462452,718.0462452,718.0462452,718.0462452,0.0133805,718.0462452,TRUE,-0.10462963,-0.403703704,1,0,0,ansTwo,711.8461518,716.8462021,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,add,50,46,96,106,97,106,0,7,7,8,0,1,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.71289,720.71289,720.71289,720.71289,720.71289,0.0041766,720.71289,TRUE,-0.299074074,-0.403703704,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,add,41,12,53,59,55,63,0,7,7,8,0,2,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.9962746,723.9962746,723.9962746,723.9962746,723.9962746,0.0042428,723.9962746,TRUE,-0.090740741,-0.414814815,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,add,51,47,98,102,105,108,0,7,7,8,0,3,3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.8796131,726.8796131,726.8796131,726.8796131,726.8796131,0.0040968,726.8796131,TRUE,-0.296296296,-0.396296296,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,add,52,51,103,106,108,104,0,7,7,8,0,4,4,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.3463148,729.3463148,729.3463148,729.3463148,729.3463148,0.0043476,729.3463148,TRUE,-0.297222222,-0.398148148,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,add,46,41,87,91,89,93,0,7,7,8,0,5,5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.3963004,731.3963004,731.3963004,731.3963004,731.3963004,0.0040984,731.3963004,TRUE,-0.098148148,-0.392592593,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,subtract,46,41,5,10,11,15,0,7,7,8,0,6,6,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.3796517,734.3796517,734.3796517,734.3796517,734.3796517,0.0041871,734.3796517,TRUE,-0.296296296,-0.400925926,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,add,46,34,80,90,83,90,0,7,7,8,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.5796691,736.5796691,736.5796691,736.5796691,736.5796691,0.0043494,736.5796691,TRUE,-0.090740741,-0.400925926,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,subtract,59,47,12,2,17,21,0,7,7,8,0,8,8,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.9630189,740.9630189,740.9630189,740.9630189,740.9630189,0.0041544,740.9630189,TRUE,0.113888889,-0.399074074,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,add,52,51,103,104,107,108,0,7,7,8,0,9,9,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.1964396,751.1964396,751.1964396,751.1964396,751.1964396,0.0041184,751.1964396,TRUE,-0.308333333,-0.397222222,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,multiply,5,20,100,107,103,106,0,7,7,8,0,10,10,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.2797807,754.2797807,754.2797807,754.2797807,754.2797807,0.0042347,754.2797807,TRUE,-0.089814815,-0.387962963,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,subtract,49,47,2,5,7,11,0,7,7,8,0,11,11,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.1965102,756.1965102,756.1965102,756.1965102,756.1965102,0.0040009,756.1965102,TRUE,-0.306481481,-0.390740741,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,multiply,10,10,100,101,105,106,0,7,7,8,0,12,12,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.8798366,758.8798366,758.8798366,758.8798366,758.8798366,0.0042509,758.8798366,TRUE,-0.297222222,-0.400925926,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,multiply,20,5,100,106,108,105,0,7,7,8,0,13,13,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.1298251,760.1298251,760.1298251,760.1298251,760.1298251,0.0040378,760.1298251,TRUE,0.078703704,-0.399074074,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,add,47,12,59,63,67,64,0,7,7,8,0,14,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.7631717,761.7631717,761.7631717,761.7631717,761.7631717,0.0043076,761.7631717,TRUE,-0.294444444,-0.39537037,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,multiply,7,5,35,37,43,41,0,7,7,8,0,15,15,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.779865,763.779865,763.779865,763.779865,763.779865,0.003917,763.779865,TRUE,-0.309259259,-0.402777778,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,multiply,10,7,70,76,72,73,0,7,7,8,0,16,16,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.0799191,766.0799191,766.0799191,766.0799191,766.0799191,0.0043834,766.0799191,TRUE,-0.303703704,-0.39537037,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,subtract,51,12,39,47,43,41,0,7,7,8,0,17,17,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.4298754,767.4298754,767.4298754,767.4298754,767.4298754,0.0040071,767.4298754,TRUE,-0.097222222,-0.401851852,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,add,59,47,106,111,113,108,0,7,7,8,0,18,18,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.7965859,770.7965859,770.7965859,770.7965859,770.7965859,0.004255,770.7965859,TRUE,-0.293518519,-0.401851852,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,multiply,13,10,130,131,140,131,0,7,7,8,0,19,19,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.4132893,778.4132893,778.4132893,778.4132893,778.4132893,0.0043287,778.4132893,TRUE,-0.296296296,-0.403703704,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,multiply,7,2,14,18,20,18,0,7,7,8,0,20,20,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.3132922,781.3132922,781.3132922,781.3132922,781.3132922,0.0041892,781.3132922,TRUE,-0.100925926,-0.393518519,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,multiply,10,5,50,51,60,64,0,7,7,8,0,21,21,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.1299947,783.1299947,783.1299947,783.1299947,783.1299947,0.0040231,783.1299947,TRUE,-0.106481481,-0.406481481,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,multiply,5,10,50,52,58,56,0,7,7,8,0,22,22,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.2800165,785.2800165,785.2800165,785.2800165,785.2800165,0.0043166,785.2800165,TRUE,0.103703704,-0.391666667,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,subtract,46,41,5,11,6,10,0,7,7,8,0,23,23,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.529989,786.529989,786.529989,786.529989,786.529989,0.0039983,786.529989,TRUE,0.094444444,-0.39537037,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,add,49,47,96,100,102,99,0,7,7,8,0,24,24,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.1967142,788.1967142,788.1967142,788.1967142,788.1967142,0.004218,788.1967142,TRUE,-0.097222222,-0.402777778,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,multiply,2,20,40,41,43,42,0,7,7,8,0,25,25,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.7300503,790.7300503,790.7300503,790.7300503,790.7300503,0.0040792,790.7300503,TRUE,-0.115740741,-0.417592593,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,subtract,50,46,4,9,8,9,0,7,7,8,0,26,26,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.680049,792.680049,792.680049,792.680049,792.680049,0.0040915,792.680049,TRUE,0.096296296,-0.396296296,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,add,41,33,74,82,75,76,0,7,7,8,0,27,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.0300776,794.0300776,794.0300776,794.0300776,794.0300776,0.0040079,794.0300776,TRUE,-0.292592593,-0.405555556,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,add,61,59,120,123,125,128,0,7,7,8,0,28,28,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.9134092,795.9134092,795.9134092,795.9134092,795.9134092,0.0042995,795.9134092,TRUE,0.088888889,-0.387037037,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,multiply,7,10,70,73,75,74,0,7,7,8,0,29,29,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.1134194,798.1134194,798.1134194,798.1134194,798.1134194,0.0040508,798.1134194,TRUE,-0.086111111,-0.40462963,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,subtract,47,33,14,21,18,4,0,7,7,8,0,30,30,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.3967662,799.3967662,799.3967662,799.3967662,799.3967662,0.0042995,799.3967662,TRUE,-0.287962963,-0.390740741,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,multiply,13,10,130,132,133,137,0,7,7,8,0,31,31,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.9801397,804.9801397,804.9801397,804.9801397,804.9801397,0.0040364,804.9801397,TRUE,0.089814815,-0.400925926,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,subtract,51,47,4,12,7,11,0,7,7,8,0,32,32,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.1301731,807.1301731,807.1301731,807.1301731,807.1301731,0.0042399,807.1301731,TRUE,-0.09537037,-0.39537037,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,add,36,35,71,81,77,81,0,8,8,6,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,815.0968891,0.0024886,-0.031481481,-0.237962963,1,0,0,818.2968875,818.2968875,818.2968875,818.2968875,818.2968875,0.014079,818.2968875,TRUE,-0.092592593,-0.406481481,1,0,0,ansTwo,810.0968558,815.0968891,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,multiply,10,5,50,57,53,57,0,8,8,6,0,1,1,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.330291,823.330291,823.330291,823.330291,823.330291,0.0042595,823.330291,TRUE,0.094444444,-0.40462963,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,multiply,5,10,50,57,59,51,0,8,8,6,0,2,2,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.6969463,824.6969463,824.6969463,824.6969463,824.6969463,0.00425,824.6969463,TRUE,-0.09537037,-0.390740741,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,subtract,45,24,21,22,11,24,0,8,8,6,0,3,3,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.7636322,825.7636322,825.7636322,825.7636322,825.7636322,0.0040449,825.7636322,TRUE,-0.087962963,-0.392592593,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,multiply,10,8,80,86,88,84,0,8,8,6,0,4,4,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.6803317,831.6803317,831.6803317,831.6803317,831.6803317,0.0043884,831.6803317,TRUE,-0.300925926,-0.401851852,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,subtract,52,17,35,43,41,38,0,8,8,6,0,5,5,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.763666,832.763666,832.763666,832.763666,832.763666,0.0040024,832.763666,TRUE,-0.1,-0.387962963,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,subtract,49,45,4,8,10,7,0,8,8,6,0,6,6,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.8970477,839.8970477,839.8970477,839.8970477,839.8970477,0.0045908,839.8970477,TRUE,-0.100925926,-0.39537037,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,subtract,45,45,0,7,2,5,0,8,8,6,0,7,7,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.8804059,842.8804059,842.8804059,842.8804059,842.8804059,0.0039117,842.8804059,TRUE,0.106481481,-0.394444444,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,multiply,10,16,160,167,170,164,0,8,8,6,0,8,8,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.1637317,844.1637317,844.1637317,844.1637317,844.1637317,0.0042633,844.1637317,TRUE,-0.102777778,-0.402777778,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,multiply,9,10,90,91,98,95,0,8,8,6,0,9,9,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.2470945,845.2470945,845.2470945,845.2470945,845.2470945,0.0040283,845.2470945,TRUE,-0.283333333,-0.397222222,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,multiply,8,5,40,44,42,47,0,8,8,6,0,10,10,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.3804286,846.3804286,846.3804286,846.3804286,846.3804286,0.0041535,846.3804286,TRUE,-0.296296296,-0.394444444,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,multiply,10,9,90,91,97,95,0,8,8,6,0,11,11,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.3470998,848.3470998,848.3470998,848.3470998,848.3470998,0.0040175,848.3470998,TRUE,-0.297222222,-0.396296296,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,multiply,10,5,50,53,52,56,0,8,8,6,0,12,12,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.5471467,849.5471467,849.5471467,849.5471467,849.5471467,0.0042222,849.5471467,TRUE,0.098148148,-0.39537037,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,add,45,45,90,100,93,100,0,8,8,6,0,13,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.013775,851.013775,851.013775,851.013775,851.013775,0.0039891,851.013775,TRUE,-0.083333333,-0.396296296,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,multiply,9,2,18,19,21,24,0,8,8,6,0,14,14,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.8804801,852.8804801,852.8804801,852.8804801,852.8804801,0.0044012,852.8804801,TRUE,-0.290740741,-0.394444444,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,add,20,17,37,41,39,43,0,8,8,6,0,15,15,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.6138328,854.6138328,854.6138328,854.6138328,854.6138328,0.0040592,854.6138328,TRUE,-0.100925926,-0.40462963,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,add,52,18,70,71,76,74,0,8,8,6,0,16,16,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.080495,856.080495,856.080495,856.080495,856.080495,0.0041223,856.080495,TRUE,-0.296296296,-0.402777778,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,add,57,52,109,117,113,117,0,8,8,6,0,17,17,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.9305036,858.9305036,858.9305036,858.9305036,858.9305036,0.0040999,858.9305036,TRUE,-0.093518519,-0.402777778,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
