songfilename,SongName,Speed,Condition,fileblock,testdurationsec,CategoryType,NumOne,NumTwo,Correct,Incorrect1,Incorrect2,Incorrect3,musicTypeLoop.thisRepN,musicTypeLoop.thisTrialN,musicTypeLoop.thisN,musicTypeLoop.thisIndex,trialsMath.thisRepN,trialsMath.thisTrialN,trialsMath.thisN,trialsMath.thisIndex,partInfoImage.started,partinfomouse.started,partinfomouse.x,partinfomouse.y,partinfomouse.leftButton,partinfomouse.midButton,partinfomouse.rightButton,partInfoImage_2.started,partinfomouse_2.started,consentBox.started,partinfomouse_2.x,partinfomouse_2.y,partinfomouse_2.leftButton,partinfomouse_2.midButton,partinfomouse_2.rightButton,partinfomouse_2.clicked_name,partInfoImage_3.started,partinfomouse_3.started,partinfomouse_3.x,partinfomouse_3.y,partinfomouse_3.leftButton,partinfomouse_3.midButton,partinfomouse_3.rightButton,partInfoImage_4.started,partinfomouse_4.started,partinfomouse_4.x,partinfomouse_4.y,partinfomouse_4.leftButton,partinfomouse_4.midButton,partinfomouse_4.rightButton,question.started,ansOne.started,ansTwo.started,ansThree.started,ansFour.started,mouseclickResponse.started,debuginfo.started,correctClick,mouseclickResponse.x,mouseclickResponse.y,mouseclickResponse.leftButton,mouseclickResponse.midButton,mouseclickResponse.rightButton,mouseclickResponse.clicked_name,text.started,text.stopped,partInfoImage_5.started,partinfomouse_5.started,partinfomouse_5.x,partinfomouse_5.y,partinfomouse_5.leftButton,partinfomouse_5.midButton,partinfomouse_5.rightButton,partInfoImage_6.started,partinfomouse_6.started,partinfomouse_6.x,partinfomouse_6.y,partinfomouse_6.leftButton,partinfomouse_6.midButton,partinfomouse_6.rightButton,session,date,expName,psychopyVersion,frameRate,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,add,44,21,65,68,75,72,0,9,9,7,0,5,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.2285572000546,1061.2285572000546,1061.2285572000546,1061.2285572000546,1061.2285572000546,0.009151899954304099,1061.2285572000546,True,0.09351851851851851,-0.4064814814814815,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,add,44,11,55,57,61,56,0,9,9,7,0,6,6,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1067.2112498000497,1067.2112498000497,1067.2112498000497,1067.2112498000497,1067.2112498000497,0.009636700036935508,1067.2112498000497,True,-0.3101851851851852,-0.3925925925925926,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,multiply,14,10,140,144,146,143,0,9,9,7,0,7,7,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.027667599963,1070.027667599963,1070.027667599963,1070.027667599963,1070.027667599963,0.009577299933880568,1070.027667599963,True,-0.3,-0.40185185185185185,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,multiply,10,6,60,66,63,64,0,9,9,7,0,8,8,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071.8106755999615,1071.8106755999615,1071.8106755999615,1071.8106755999615,1071.8106755999615,0.009339000098407269,1071.8106755999615,True,-0.0962962962962963,-0.41203703703703703,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,subtract,60,58,2,7,9,4,0,9,9,7,0,9,9,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073.4775254999986,1073.4775254999986,1073.4775254999986,1073.4775254999986,1073.4775254999986,0.009195400052703917,1073.4775254999986,True,0.09259259259259259,-0.4027777777777778,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,subtract,44,21,23,28,30,24,0,9,9,7,0,10,10,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.8774060000433,1076.8774060000433,1076.8774060000433,1076.8774060000433,1076.8774060000433,0.01037130004260689,1076.8774060000433,True,-0.09537037037037037,-0.40925925925925927,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,subtract,58,21,37,38,44,42,0,9,9,7,0,11,11,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084.659266600036,1084.659266600036,1084.659266600036,1084.659266600036,1084.659266600036,0.00914890004787594,1084.659266600036,True,-0.3055555555555556,-0.40185185185185185,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,multiply,2,6,12,20,22,15,0,9,9,7,0,12,12,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091.4586362000555,1091.4586362000555,1091.4586362000555,1091.4586362000555,1091.4586362000555,0.009735699975863099,1091.4586362000555,True,0.09444444444444444,-0.4046296296296296,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,subtract,58,26,32,38,39,43,0,9,9,7,0,13,13,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1093.4579190000659,1093.4579190000659,1093.4579190000659,1093.4579190000659,1093.4579190000659,0.008918599924072623,1093.4579190000659,True,0.09444444444444444,-0.4046296296296296,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,multiply,5,6,30,36,38,42,0,9,9,7,0,14,14,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.2081983999815,1098.2081983999815,1098.2081983999815,1098.2081983999815,1098.2081983999815,0.010019200039096177,1098.2081983999815,True,0.10648148148148148,-0.3962962962962963,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,subtract,44,11,33,39,23,37,0,9,9,7,0,15,15,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.2575365999946,1100.2575365999946,1100.2575365999946,1100.2575365999946,1100.2575365999946,0.009405700024217367,1100.2575365999946,True,-0.2972222222222222,-0.4009259259259259,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,multiply,6,5,30,34,31,33,0,9,9,7,0,16,16,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.2233456000686,1104.2233456000686,1104.2233456000686,1104.2233456000686,1104.2233456000686,0.00976669997908175,1104.2233456000686,True,0.10740740740740741,-0.4027777777777778,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,add,58,21,79,85,82,83,0,9,9,7,0,17,17,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.156358200009,1106.156358200009,1106.156358200009,1106.156358200009,1106.156358200009,0.009322399972006679,1106.156358200009,True,-0.30462962962962964,-0.39537037037037037,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,subtract,54,21,33,35,37,40,0,9,9,7,0,18,18,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111.4562942000339,1111.4562942000339,1111.4562942000339,1111.4562942000339,1111.4562942000339,0.01032690005376935,1111.4562942000339,True,0.11018518518518519,-0.4064814814814815,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,add,46,44,90,95,100,91,0,9,9,7,0,19,19,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116.7890039000195,1116.7890039000195,1116.7890039000195,1116.7890039000195,1116.7890039000195,0.009730599937029183,1116.7890039000195,True,-0.10555555555555556,-0.39814814814814814,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,subtract,44,26,18,22,25,8,0,9,9,7,0,20,20,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121.2716310999822,1121.2716310999822,1121.2716310999822,1121.2716310999822,1121.2716310999822,0.0098365000449121,1121.2716310999822,True,-0.29074074074074074,-0.40185185185185185,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,multiply,10,19,190,192,194,195,0,9,9,7,0,21,21,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.2878332000691,1126.2878332000691,1126.2878332000691,1126.2878332000691,1126.2878332000691,0.009988600038923323,1126.2878332000691,True,0.11388888888888889,-0.4009259259259259,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
music\active\instrumentals\Like This (90) (Instrumental) by MUNNYCAT.wav,like this,active,instrumental,2,90,add,58,11,69,73,79,83,0,9,9,7,0,22,22,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.8538498000707,1128.8538498000707,1128.8538498000707,1128.8538498000707,1128.8538498000707,0.009497400023974478,1128.8538498000707,True,-0.09351851851851851,-0.3962962962962963,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134.0315356999636,1139.0308089000173,1139.0308089000173,0.013042200007475913,0.39537037037037037,-0.262037037037037,1,0,0,,,,,,,,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145.7302206000313,2.210005186498165e-05,0.39537037037037037,-0.262037037037037,1,0,0,001,2022-11-01_20h41.16.054,musicalMathTest,2022.2.4,60.12871151996619,
