songfilename,SongName,Speed,Condition,fileblock,testdurationsec,songCondFile,CategoryType,NumOne,NumTwo,Correct,Incorrect1,Incorrect2,Incorrect3,musicTypeLoop.thisRepN,musicTypeLoop.thisTrialN,musicTypeLoop.thisN,musicTypeLoop.thisIndex,trialsMath.thisRepN,trialsMath.thisTrialN,trialsMath.thisN,trialsMath.thisIndex,partInfoImage.started,partinfomouse.started,partinfomouse.x,partinfomouse.y,partinfomouse.leftButton,partinfomouse.midButton,partinfomouse.rightButton,partInfoImage_2.started,partinfomouse_2.started,consentBox.started,partinfomouse_2.x,partinfomouse_2.y,partinfomouse_2.leftButton,partinfomouse_2.midButton,partinfomouse_2.rightButton,partinfomouse_2.clicked_name,partInfoImage_3.started,partinfomouse_3.started,partinfomouse_3.x,partinfomouse_3.y,partinfomouse_3.leftButton,partinfomouse_3.midButton,partinfomouse_3.rightButton,partInfoImage_4.started,partinfomouse_4.started,partinfomouse_4.x,partinfomouse_4.y,partinfomouse_4.leftButton,partinfomouse_4.midButton,partinfomouse_4.rightButton,question.started,ansOne.started,ansTwo.started,ansThree.started,ansFour.started,mouseclickResponse.started,debuginfo.started,correctClick,mouseclickResponse.x,mouseclickResponse.y,mouseclickResponse.leftButton,mouseclickResponse.midButton,mouseclickResponse.rightButton,mouseclickResponse.clicked_name,text.started,text.stopped,partInfoImage_5.started,partinfomouse_5.started,partinfomouse_5.x,partinfomouse_5.y,partinfomouse_5.leftButton,partinfomouse_5.midButton,partinfomouse_5.rightButton,partInfoImage_6.started,partinfomouse_6.started,partinfomouse_6.x,partinfomouse_6.y,partinfomouse_6.leftButton,partinfomouse_6.midButton,partinfomouse_6.rightButton,session,date,expName,psychopyVersion,frameRate,
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,multiply,10,12,120,128,130,122,0,5,5,8,0,8,8,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.1942277000053,549.1942277000053,549.1942277000053,549.1942277000053,549.1942277000053,0.006706599961034954,549.1942277000053,True,-0.08148148148148149,-0.39444444444444443,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,multiply,18,10,180,184,181,185,0,5,5,8,0,9,9,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.3775962999789,550.3775962999789,550.3775962999789,550.3775962999789,550.3775962999789,0.005920700030401349,550.3775962999789,True,-0.2796296296296296,-0.38981481481481484,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,multiply,12,10,120,124,123,128,0,5,5,8,0,10,10,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.4775115000084,552.4775115000084,552.4775115000084,552.4775115000084,552.4775115000084,0.006162100005894899,552.4775115000084,True,-0.0824074074074074,-0.40370370370370373,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,subtract,44,43,1,4,2,6,0,5,5,8,0,11,11,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.9107794000302,553.9107794000302,553.9107794000302,553.9107794000302,553.9107794000302,0.005723800044506788,553.9107794000302,True,-0.10277777777777777,-0.3962962962962963,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,multiply,2,10,20,21,26,22,0,5,5,8,0,12,12,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.7108025000198,555.7108025000198,555.7108025000198,555.7108025000198,555.7108025000198,0.006145199993625283,555.7108025000198,True,-0.29444444444444445,-0.4064814814814815,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,add,50,50,100,101,110,106,0,5,5,8,0,13,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.0607493999414,558.0607493999414,558.0607493999414,558.0607493999414,558.0607493999414,0.006328899995423853,558.0607493999414,True,0.10648148148148148,-0.40185185185185185,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,subtract,50,25,25,31,32,29,0,5,5,8,0,14,14,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.8106980000157,559.8106980000157,559.8106980000157,559.8106980000157,559.8106980000157,0.006680999998934567,559.8106980000157,True,-0.29259259259259257,-0.39814814814814814,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,multiply,12,5,60,70,64,63,0,5,5,8,0,15,15,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.0940121000167,563.0940121000167,563.0940121000167,563.0940121000167,563.0940121000167,0.00625809992197901,563.0940121000167,True,-0.11203703703703703,-0.39814814814814814,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,multiply,10,12,120,130,132,130,0,5,5,8,0,16,16,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.7273102999898,566.7273102999898,566.7273102999898,566.7273102999898,566.7273102999898,0.006568399956449866,566.7273102999898,True,-0.2953703703703704,-0.3962962962962963,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,add,22,14,36,38,39,44,0,5,5,8,0,17,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.3273202000419,568.3273202000419,568.3273202000419,568.3273202000419,568.3273202000419,0.005938500049524009,568.3273202000419,True,-0.10740740740740741,-0.4046296296296296,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,multiply,5,21,105,115,107,109,0,5,5,8,0,18,18,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.9772057000082,573.9772057000082,573.9772057000082,573.9772057000082,573.9772057000082,0.006758500006981194,573.9772057000082,True,-0.10833333333333334,-0.40555555555555556,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,subtract,22,22,0,5,4,5,0,5,5,8,0,19,19,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.093849399942,576.093849399942,576.093849399942,576.093849399942,576.093849399942,0.005879799951799214,576.093849399942,True,-0.30092592592592593,-0.40555555555555556,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,subtract,53,50,3,6,11,10,0,5,5,8,0,20,20,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.7105082999915,577.7105082999915,577.7105082999915,577.7105082999915,577.7105082999915,0.0062954999739304185,577.7105082999915,True,0.09907407407407408,-0.40370370370370373,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,multiply,21,10,210,213,214,216,0,5,5,8,0,21,21,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.0104591000127,580.0104591000127,580.0104591000127,580.0104591000127,580.0104591000127,0.006082799984142184,580.0104591000127,True,0.09351851851851851,-0.4027777777777778,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,multiply,12,10,120,126,122,127,0,5,5,8,0,22,22,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.7270961999893,582.7270961999893,582.7270961999893,582.7270961999893,582.7270961999893,0.006821000017225742,582.7270961999893,True,-0.27685185185185185,-0.4064814814814815,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,add,53,50,103,105,107,111,0,5,5,8,0,23,23,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.4770861000288,584.4770861000288,584.4770861000288,584.4770861000288,584.4770861000288,0.0059624999994412065,584.4770861000288,True,-0.08148148148148149,-0.40555555555555556,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,multiply,12,10,120,125,127,121,0,5,5,8,0,24,24,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.2270003999583,587.2270003999583,587.2270003999583,587.2270003999583,587.2270003999583,0.00624060002155602,587.2270003999583,True,-0.30833333333333335,-0.41203703703703703,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,add,48,43,91,99,95,92,0,5,5,8,0,25,25,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.2270120000467,589.2270120000467,589.2270120000467,589.2270120000467,589.2270120000467,0.005954800057224929,589.2270120000467,True,-0.3055555555555556,-0.4074074074074074,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,subtract,26,25,1,7,9,7,0,5,5,8,0,26,26,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.0103518000105,591.0103518000105,591.0103518000105,591.0103518000105,591.0103518000105,0.0061709999572485685,591.0103518000105,True,-0.10092592592592593,-0.40555555555555556,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,subtract,28,14,14,20,22,26,0,5,5,8,0,27,27,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.426977999974,593.426977999974,593.426977999974,593.426977999974,593.426977999974,0.005782000022009015,593.426977999974,True,-0.30648148148148147,-0.4101851851851852,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,subtract,54,49,5,12,7,6,0,5,5,8,0,28,28,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.4269152999623,596.4269152999623,596.4269152999623,596.4269152999623,596.4269152999623,0.006133600021712482,596.4269152999623,True,-0.30648148148148147,-0.4101851851851852,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,multiply,2,10,20,27,29,27,0,5,5,8,0,29,29,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.3268827999709,598.3268827999709,598.3268827999709,598.3268827999709,598.3268827999709,0.005882099969312549,598.3268827999709,True,-0.29074074074074074,-0.4111111111111111,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,subtract,49,48,1,7,6,3,0,5,5,8,0,30,30,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.3768746999558,599.3768746999558,599.3768746999558,599.3768746999558,599.3768746999558,0.0062327999621629715,599.3768746999558,True,-0.29444444444444445,-0.41203703703703703,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,multiply,10,18,180,187,186,184,0,5,5,8,0,31,31,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.5935183999827,600.5935183999827,600.5935183999827,600.5935183999827,600.5935183999827,0.00594559998717159,600.5935183999827,True,-0.10740740740740741,-0.4009259259259259,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,add,49,28,77,79,78,81,0,5,5,8,0,32,32,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.2935325000435,602.2935325000435,602.2935325000435,602.2935325000435,602.2935325000435,0.006319799926131964,602.2935325000435,True,-0.09907407407407408,-0.3972222222222222,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,multiply,2,10,20,22,23,30,0,5,5,8,0,33,33,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.460098600015,608.460098600015,608.460098600015,608.460098600015,608.460098600015,0.0060026999562978745,608.460098600015,True,-0.10092592592592593,-0.39814814814814814,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,multiply,5,12,60,61,66,64,0,5,5,8,0,34,34,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.4934669999639,609.4934669999639,609.4934669999639,609.4934669999639,609.4934669999639,0.006089000031352043,609.4934669999639,True,0.09907407407407408,-0.4027777777777778,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,subtract,48,14,34,42,39,24,0,5,5,8,0,35,35,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.2767041999614,614.2767041999614,614.2767041999614,614.2767041999614,614.2767041999614,0.005973999970592558,614.2767041999614,True,-0.2972222222222222,-0.3990740740740741,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\silence.wav,silent,silent,silent,1,90,A,multiply,5,3,15,23,25,23,0,6,6,4,0,0,0,110,,,,,,,,,,,,,,,,,,,,,,,,627.0265714999987,0.0050252999644726515,0.06388888888888888,-0.31574074074074077,1,0,0,627.8932135000359,627.8932135000359,627.8932135000359,627.8932135000359,627.8932135000359,0.02163150010164827,627.8932135000359,True,-0.08518518518518518,-0.4009259259259259,1,0,0,ansTwo,622.0266004999867,627.0265714999987,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\silence.wav,silent,silent,silent,1,90,A,multiply,5,4,20,25,28,26,0,6,6,4,0,1,1,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.5598104000092,630.5598104000092,630.5598104000092,630.5598104000092,630.5598104000092,0.005733199999667704,630.5598104000092,True,-0.08518518518518518,-0.39537037037037037,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\silence.wav,silent,silent,silent,1,90,A,add,23,15,38,41,44,41,0,6,6,4,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.709854900022,631.709854900022,631.709854900022,631.709854900022,631.709854900022,0.006199099938385189,631.709854900022,True,0.11296296296296296,-0.4,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\silence.wav,silent,silent,silent,1,90,A,multiply,10,15,150,151,153,157,0,6,6,4,0,3,3,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.543033999973,636.543033999973,636.543033999973,636.543033999973,636.543033999973,0.00626559997908771,636.543033999973,True,0.08796296296296297,-0.3972222222222222,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\silence.wav,silent,silent,silent,1,90,A,add,37,15,52,59,56,60,0,6,6,4,0,4,4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.8763953000307,638.8763953000307,638.8763953000307,638.8763953000307,638.8763953000307,0.0063674000557512045,638.8763953000307,True,-0.287962962962963,-0.3990740740740741,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\silence.wav,silent,silent,silent,1,90,A,multiply,15,5,75,78,81,78,0,6,6,4,0,5,5,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.442944600014,647.442944600014,647.442944600014,647.442944600014,647.442944600014,0.006038699997588992,647.442944600014,True,-0.2935185185185185,-0.3990740740740741,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\silence.wav,silent,silent,silent,1,90,A,subtract,41,39,2,8,4,7,0,6,6,4,0,6,6,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.6261922999984,654.6261922999984,654.6261922999984,654.6261922999984,654.6261922999984,0.006617199978791177,654.6261922999984,True,-0.29444444444444445,-0.3990740740740741,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\silence.wav,silent,silent,silent,1,90,A,subtract,39,23,16,19,18,20,0,6,6,4,0,7,7,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.0262233000249,657.0262233000249,657.0262233000249,657.0262233000249,657.0262233000249,0.006534299929626286,657.0262233000249,True,-0.08611111111111111,-0.4064814814814815,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\silence.wav,silent,silent,silent,1,90,A,subtract,42,39,3,7,8,5,0,6,6,4,0,8,8,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.4095662999898,663.4095662999898,663.4095662999898,663.4095662999898,663.4095662999898,0.058180500054731965,663.4095662999898,True,-0.30277777777777776,-0.4009259259259259,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\silence.wav,silent,silent,silent,1,90,A,subtract,55,15,40,46,44,48,0,6,6,4,0,9,9,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.9927234000061,665.9927234000061,665.9927234000061,665.9927234000061,665.9927234000061,0.006260500056669116,665.9927234000061,True,-0.2851851851851852,-0.40185185185185185,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\silence.wav,silent,silent,silent,1,90,A,subtract,37,37,0,2,4,2,0,6,6,4,0,10,10,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.226054299972,668.226054299972,668.226054299972,668.226054299972,668.226054299972,0.006352300057187676,668.226054299972,True,-0.2953703703703704,-0.40185185185185185,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\silence.wav,silent,silent,silent,1,90,A,multiply,15,10,150,156,155,157,0,6,6,4,0,11,11,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.4426625999622,669.4426625999622,669.4426625999622,669.4426625999622,669.4426625999622,0.006408300017938018,669.4426625999622,True,-0.2953703703703704,-0.40185185185185185,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\silence.wav,silent,silent,silent,1,90,A,add,20,16,36,42,44,43,0,6,6,4,0,12,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.4926396999508,670.4926396999508,670.4926396999508,670.4926396999508,670.4926396999508,0.006009900011122227,670.4926396999508,False,-0.09351851851851851,-0.4064814814814815,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\silence.wav,silent,silent,silent,1,90,A,multiply,4,2,8,13,11,13,0,6,6,4,0,13,13,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.8259600000456,673.8259600000456,673.8259600000456,673.8259600000456,673.8259600000456,0.006124999956227839,673.8259600000456,True,0.1,-0.39814814814814814,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\silence.wav,silent,silent,silent,1,90,A,add,55,39,94,96,102,106,0,6,6,4,0,14,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.5759267000249,675.5759267000249,675.5759267000249,675.5759267000249,675.5759267000249,0.006103800027631223,675.5759267000249,True,-0.1111111111111111,-0.39814814814814814,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\silence.wav,silent,silent,silent,1,90,A,add,55,55,110,117,115,119,0,6,6,4,0,15,15,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.242487099953,682.242487099953,682.242487099953,682.242487099953,682.242487099953,0.006172499968670309,682.242487099953,True,-0.1111111111111111,-0.39814814814814814,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\silence.wav,silent,silent,silent,1,90,A,add,55,15,70,77,71,72,0,6,6,4,0,16,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.4258969000075,684.4258969000075,684.4258969000075,684.4258969000075,684.4258969000075,0.006014700047671795,684.4258969000075,True,0.09722222222222222,-0.3990740740740741,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\silence.wav,silent,silent,silent,1,90,A,subtract,60,55,5,13,12,8,0,6,6,4,0,17,17,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.4591013999889,687.4591013999889,687.4591013999889,687.4591013999889,687.4591013999889,0.006053199991583824,687.4591013999889,True,-0.2962962962962963,-0.40555555555555556,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\silence.wav,silent,silent,silent,1,90,A,multiply,5,4,20,26,21,28,0,6,6,4,0,18,18,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.3923944999697,690.3923944999697,690.3923944999697,690.3923944999697,690.3923944999697,0.006659899954684079,690.3923944999697,True,-0.09259259259259259,-0.4009259259259259,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\silence.wav,silent,silent,silent,1,90,A,multiply,10,4,40,48,45,46,0,6,6,4,0,19,19,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.2090572000016,692.2090572000016,692.2090572000016,692.2090572000016,692.2090572000016,0.0059090000577270985,692.2090572000016,True,0.10740740740740741,-0.3925925925925926,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\silence.wav,silent,silent,silent,1,90,A,subtract,58,55,3,6,10,7,0,6,6,4,0,20,20,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.9590528999688,693.9590528999688,693.9590528999688,693.9590528999688,693.9590528999688,0.006081499974243343,693.9590528999688,True,-0.09351851851851851,-0.39537037037037037,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\silence.wav,silent,silent,silent,1,90,A,multiply,10,4,40,46,42,45,0,6,6,4,0,21,21,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.3089738000417,697.3089738000417,697.3089738000417,697.3089738000417,697.3089738000417,0.006871700054034591,697.3089738000417,True,-0.08703703703703704,-0.4,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\silence.wav,silent,silent,silent,1,90,A,multiply,17,10,170,176,175,174,0,6,6,4,0,22,22,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.9589456999674,698.9589456999674,698.9589456999674,698.9589456999674,698.9589456999674,0.0067393999779596925,698.9589456999674,True,-0.08796296296296297,-0.4,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\silence.wav,silent,silent,silent,1,90,A,subtract,40,37,3,6,7,9,0,6,6,4,0,23,23,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.6755979999434,700.6755979999434,700.6755979999434,700.6755979999434,700.6755979999434,0.00608349998947233,700.6755979999434,True,-0.09722222222222222,-0.4,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
